6Zt9l,Q7/1r3p1k/4p1pp/3pP3/1q1P4/4P3/1pB2KPP/1R6 w - - 0 40,a8a4 b4d2 f2f3 h7g7 c2d1 b7c7 a4b5 c7c1 b1b2 d2d1
6a2xL,r1bQ4/1p2nkp1/4pp2/p5P1/8/3R4/q1PK4/4R3 b - - 0 28,a8a6 g5f6 g7f6 e1h1 e6e5 h1h7
6aPTq,4N3/5p2/8/3pk3/pK6/8/8/8 w - - 0 56,e8c7 f7f5 c7b5 f5f4 b5c3 e5d4 c3d1 d4d3
6aTVD,rn5r/pp1k4/3p4/7p/3P3q/2P2QpP/P1P5/4RRK1 b - - 0 20,h4h3 f3b7 d7d8 e1e2 g3g2 e2g2
6aX39,4knQ1/2pp1pp1/P7/4q3/3b4/2N1P1P1/Pr1B1P2/R3K3 w Q - 2 22,a1c1 d4e3 d2e3 e5h5 c1c2 b2c2
6aXoN,6b1/6P1/1p6/7p/1P2K2P/2P3k1/P7/8 b - - 0 39,g3h4 c3c4 h4g5 c4c5 b6c5 b4b5 c5c4 b5b6
6aYCO,1k4rr/1p1qb3/1P6/6pn/P1NpB3/BQn3P1/7P/2R2RK1 w - - 1 29,e4f5 c3e2 g1f2 d7f5 f2e2 f5e4 e2d1 d4d3
6aauG,r3r1k1/pp2qpp1/2p2n1p/4b3/3p3Q/1B1PBP2/PPP1KP2/6RR b - - 3 24,h6h5 h4g5 f6d5 g5h5
6afUU,3rk2N/pp4pp/q7/8/5n2/3bN3/P2Q1PPP/2R1K2R w K - 1 25,d2b4 a6a2 b4d2 a2e6 d2a5 f4g2
6atbi,r1bq1rk1/pp2bp1n/1npp3Q/4p3/3PP1P1/1BN2N1P/PPP2P2/R3K2R b KQ - 2 12,e5d4 h3h4 b6d7 f3g5 d7f6 e4e5
6bPEW,4k3/3q3p/p2bpp2/1p2p3/3pP1r1/1Q1P4/PP3P2/2R2R1K w - - 0 30,f2f3 g4h4 h1g2 d7g7 g2f2 h4h2 f2e1 g7g3 e1d1 g3h3 c1c8 e8d7
6bYxk,r7/1pp1R2Q/p2q2p1/3p4/3k1r2/8/PPP5/2K3R1 b - - 1 29,c7c6 h7h3 d6e7 h3c3
6baPi,8/8/8/P5P1/6K1/5P2/r7/1k6 b - - 1 55,a2a5 f3f4 b1c2 g5g6 a5a1 f4f5 c2c3 f5f6
6bb2Z,5k2/2q3pp/3p1N1N/2b5/b1P2Q2/7P/1r4P1/2R4K b - - 0 32,g7h6 f6d7 f8e7 d7c5 c7c5 c1e1
6blfk,5rk1/p4q1p/1p2p1p1/5r1P/3Q4/5PR1/PP3P2/6RK b - - 0 31,f5f3 h5g6 f7f6 g6h7 g8h7 d4e4
6boo2,r3r1k1/ppp2ppp/6b1/8/2B1n2q/4R2P/PBQ2PP1/R5K1 b - - 0 19,e4f2 c2c3 h4h6 e3e8 a8e8 g1f2
6buD9,1r5r/p1p2pk1/2pq1n2/3pNb2/3P2p1/1PN1PP2/P3Q1P1/2RR2K1 b - - 2 24,g4g3 e2e1 f6g4 e5g4 f5g4 f3g4
6byev,rr6/5k2/8/1pq2p1Q/3p4/P1nP1PPp/7P/2R2RK1 b - - 2 37,f7e7 c1e1 e7d6 h5f7
6c0OE,4r1k1/4Rppp/1p1Pp1b1/1B6/p7/P5qP/1P4P1/3R2K1 b - - 1 33,f7f6 e7e8 g6e8 b5e8 g3e3 g1h1 e3e2 e8a4
6cDf9,r2r4/pQ1pqpk1/2p3p1/1p2Pn1p/5P2/1B1R4/PPP3PP/3R2K1 b - - 3 22,a7a5 d3d7 g7h6 b7c6
6cMf7,4r1k1/pp3ppp/2p5/3p2Q1/P2q2nN/1P1P2P1/2P1rPKP/2R2R2 w - - 3 24,h4f5 e2f2 f1f2 d4f2 g2h3 g7g6 g5g4 e8e2
6cX1x,2r3k1/5b1p/3p1Qp1/3P4/pqr3P1/5N1P/PPPR1P2/2K4R w - - 9 28,f3g5 c4f4 f6e7 a4a3 b2a3 b4a3
6ceZN,2r3k1/p1q2p1p/4p1pP/1p4Q1/5R2/2P5/Pr3PP1/4R1K1 b - - 1 27,c7c3 e1d1 b2d2 d1d2 c3c1 g1h2 c1d2 g5f6 d2f4 f6f4
6cpPO,r3kb1r/pp1n1ppp/4b1q1/1Bp1Q1B1/5PP1/1N6/PPP5/RN2K3 b Qkq - 2 15,a8d8 b1c3 f8e7 g5e7
6cs7m,r1b1k2r/p1qnbppp/1p2p3/1Bp1n3/3P4/P1P2N2/1P4PP/RNBQ1RK1 b kq - 0 12,e5f3 d1f3 e8g8 c1f4 e6e5 d4e5
6ctPo,6k1/7p/4p1p1/3pP1P1/p2P4/2P5/2K5/8 b - - 0 43,h7h5 g5h6 g6g5 c3c4 g5g4 c4d5 g4g3 d5d6 g8h7 d6d7 g3g2 d7d8q
6ctXd,r3k1r1/pp2n3/2bp1n1p/q3pp2/2PP1N2/2PBRP2/P1Q2B1P/4R2K b q - 1 20,e5f4 e3e7 e8d8 c2e2
6dEtl,5rk1/p3b1pp/1p4q1/3p3n/1P2Np2/P2P2P1/3QPPKP/R3R3 w - - 0 22,e4c3 f4g3 f2g3 h5g3 h2g3 e7d6 d2e3 d5d4
6dI5Y,4rb1k/pp3pp1/1qp1r2p/3p1NP1/3PnP2/1P5Q/P1P1N2P/4RRK1 b - - 0 23,e4g5 f4g5 e6e2 e1e2 e8e2 h3h5 e2e4 h5f7
6dMs9,2r3k1/p2r3p/5bpQ/2pb1p2/2B1p3/1P2P1P1/q1N2P1P/2RR2K1 b - - 1 27,c8d8 d1d5 d7d5 c1d1 f6e7 d1d5 d8d5 c4d5 g8h8 h6f4
6dMtP,1k6/1p3p2/4p3/1N1n1q1p/2Q5/P4P2/KPP1B3/6r1 b - - 4 27,g1c1 c4c5 d5c3 c5c3
6dQHl,8/3b4/2pP4/1pP2p2/pP6/k4NpP/3K2P1/8 w - - 0 52,f3e5 a3b3 e5d7 a4a3 d7e5 a3a2 e5f3 a2a1q
6dZhi,6k1/p4q2/1p3P2/1P1p1R1p/P3r1p1/3Q2P1/8/6K1 b - - 6 43,e4a4 d3c3 d5d4 f5g5 g8h7 c3c1
6diH6,r2q1rk1/1bpp1ppp/p4n2/npb1N3/4P3/1BP5/PP1P1PPP/RNBQR1K1 w - - 1 10,e5f7 c5f2 g1f2 f6e4 f2g1 d8h4 e1f1 a5b3
6djvX,8/5p2/6p1/3bP2p/5P1P/B1p1K1P1/2k5/8 w - - 0 60,a3b4 c2b3 b4a5 d5e6
6dm3q,5r1k/pp4bp/2p1q1p1/4Pp2/2P5/1P1Q2BP/P5P1/5RK1 b - - 0 27,g7e5 d3e3 f5f4 g3f4 f8f4 f1f4
6duph,4rr1k/pR1Q2pp/2p5/8/8/P1q5/6PP/6RK w - - 1 27,b7a7 e8e1 h2h3 f8e8
6e58r,8/8/4k3/1np4p/p3K2P/P4P2/1B6/8 w - - 0 41,f3f4 b5d6 e4d3 d6f5 b2c3 f5h4
6eDBu,rnb2r2/pp5k/3p2p1/2pPq2p/4NR1P/3BQ3/PPP3P1/1K5R b - - 0 19,e5f4 e4g5 h7g7 e3e7 f8f7 e7d8 b8c6 d5c6
6eV34,1q2r1k1/5p2/3p2p1/1bpP4/4PBPQ/p1N2P2/1R4K1/8 b - - 0 36,a3b2 f4g5 b5f1 g2g1
6eWRf,6k1/5pp1/6p1/p2P4/1r6/2R2P2/1P4PP/4K3 b - - 0 27,b4b2 d5d6 b2b7 c3c7 b7b1 e1e2
6ekNG,2q3k1/3b1pbp/4p1p1/Qn1pP3/3P4/pP1BBN1P/5PPK/8 b - - 0 31,c8c3 a5d8 g7f8 d8d7 a3a2 d3b5 h7h6 e3d2 a2a1q d2c3
6exV3,6k1/6PR/p2K4/1p6/1P6/P1p2r2/8/8 w - - 1 59,h7h2 f3f4 d6c5 f4c4 c5b6 c3c2
6f81K,r4rk1/pp3p2/2p5/4q1p1/4Pp2/1BP4P/P1P1Q3/5R1K b - - 0 27,e5c3 e2h5 a8e8 h5g5 c3g7 g5h4 e8e4 f1g1
6fILC,2Q5/5b2/p4k2/3p3p/3PpnpP/P1B5/1P1N1q1N/7K w - - 34 58,c8d8 f6f5 d8g5 f5e6 g5e5 e6d7 e5f4 f2f4
6fNMH,2k4r/ppp2pp1/2p5/4q2p/4r3/5Q1P/bP2BPP1/1RB1RK2 w - - 0 18,b1a1 e5h2 g2g4 a2d5
6fUdF,r1bqkb1r/pp1n1ppp/2n1p3/2ppP1N1/3P4/2NB4/PPP2PPP/R1BQ1RK1 b kq - 3 8,c5d4 g5e6 f7e6 d1h5 e8e7 c3d5
6fXLG,3q1rk1/3bpp2/p2p1n1Q/1p1B1P1p/4P1nP/8/PPP5/1K1R2R1 b - - 2 22,e7e6 e4e5 d6e5 f5e6 d7e6 h6g5
6fZqL,r7/8/P7/1P4p1/6k1/5p1R/7K/8 w - - 0 50,h3g3 g4f4 g3h3 g5g4 h3h4 a8a7 h4h8 g4g3 h2g1 a7c7
6faFw,r3k2r/1p1bppbp/p1npN1p1/2q4n/4P3/2N1B2P/PP1QBP2/1K1R3R b kq - 1 15,g7c3 e6c7 e8d8 b2c3
6ffpP,r3k2r/pppnqpbp/3p4/4p2p/3PP1b1/2N1BN2/PPPQBPP1/2KR4 b kq - 3 11,e8c8 c3d5 e7e8 d2a5 d7b6 a5a7 b6d5 e4d5
6fhaz,5rk1/pp3pp1/3Q2np/8/2B5/P6P/1qb3P1/R4R1K w - - 1 25,c4f7 f8f7 d6e6 g6f4 f1f4 b2a1 h1h2 c2g6 e6e8 g8h7
6fk09,8/1p4p1/p6p/2p1k3/2P3P1/4K3/PP5P/8 b - - 0 41,g7g5 a2a3 b7b5 b2b3 b5b4 a3b4 c5b4 e3d3
6fz9o,rnbq1r2/6k1/p7/3pb2p/2p3pP/N1P3P1/P1QNB1P1/R4RK1 w - - 0 23,f1f8 d8f8 d2e4 d5e4
6gJOg,5rk1/p6r/5q2/1pPpnppB/2p5/2P1P1Q1/PP1B1RP1/5R1K w - - 8 26,g3h3 g5g4 h3h2 f6g5 e3e4 g5h5 h2h5 h7h5 h1g1 d5e4
6gJxO,8/6k1/3Qpp2/1pq1P1pp/5P1K/1RP3PP/5r2/8 w - - 0 42,f4g5 f6g5 h4h5 c5c8 d6e7 f2f7
6gRgB,5k2/6p1/2p2p1p/2b1p3/P3P3/4qPP1/2Q2NKP/8 w - - 1 37,f2d3 e3g1 g2h3 g1f1 h3h4 c5e7
6gVRe,8/2p1Pk2/8/p1NPKN2/1p1P4/8/5r2/8 w - - 4 53,c5e6 f2e2 e5f4 b4b3 e6c7 b3b2 d5d6 b2b1q
6gZZT,8/4prk1/Q5p1/p2P4/Pp1bnPpp/1P6/7K/5R2 w - - 0 47,a6a5 e4d2 f1d1 d2f3 h2g2 f7f4 d5d6 e7d6
6gbO9,8/pkp3R1/1p1q1p2/3N2p1/1PP4p/P4P2/6P1/6K1 b - - 1 33,b7c6 g7c7 d6c7 d5c7 c6c7 g1h2 c7d6 h2h3 f6f5 f3f4 g5f4 h3h4 a7a5 h4g5 a5b4 a3b4
6geCJ,8/1pp5/p2p2k1/3P2pp/PPP5/5PKP/8/8 b - - 1 34,g6f6 a4a5 f6f5 h3h4
6giCD,6r1/8/1Q1pk1r1/1Pp1pq2/P1P3pp/3P3P/5PPK/R4R2 w - - 0 36,h3g4 f5f4 h2g1 h4h3 b6c6 h3g2
6gluj,2kr4/pp4b1/3p4/2pP3q/3nQ3/3P4/PP4PP/R1B2RK1 w - - 1 21,c1d2 d4e2 g1f2 d8e8 e4e8 h5e8
6goDf,5rk1/P1R1ppb1/1B1p2p1/7p/4nq1P/4N2B/1pQ2PK1/8 w - - 2 32,c7c8 b2b1q a7a8q f4h4
6grAY,5rk1/1Q3pp1/8/p4R2/P3B1n1/2q1P1P1/4KP1r/5R2 w - - 13 36,b7b6 f8e8 b6d4 c3d4
6gtUC,2r2r2/pp2bpk1/1q2p1p1/2ppPn1Q/P4P1P/1PNP1P2/1R6/2B3RK w - - 1 22,b2g2 f5h4 f4f5 f8h8 f5f6 e7f6 e5f6 g7f6 c3e4 f6e7
6gxFZ,3b4/8/8/1Pk3p1/5pP1/3K1P1p/5P1N/8 w - - 3 65,d3e4 c5c4 h2f1 c4c3 e4f5 c3d3 b5b6 d8b6 f5g5 d3e2 f1h2 e2f2
6h2W3,8/1p1n4/1Pp3k1/2Pp1p2/3PpKP1/8/4B3/8 b - - 0 52,f5g4 e2g4 d7b8 f4e5
6h54y,5R2/1NR5/6pp/p4nk1/8/1P5P/1P1b2PK/5r2 w - - 7 39,b7c5 d2f4 g2g3 f4g3 h2g2 f1f2 g2g1 f2e2
6h7z2,2R5/5pkp/4P1p1/5p2/2PB1P2/6K1/r1r3PP/8 b - - 0 34,g7h6 g3h4 c2g2 h2h3 a2f2 d4f2
6hBoo,6rk/1pQ5/5b2/7p/P1P1Pp2/1P3pqP/5RP1/3R3K w - - 2 32,c7b6 f3g2 h1g1 g8g6 b6e6 g3f2
6hEbq,3r4/4kp1Q/2pbp1p1/pr1P2P1/2q5/5P1R/1B1R2K1/8 b - - 0 36,c6d5 b2f6 e7d7 h7f7 d7c6 f7g6
6hFs3,r4rk1/pp1n1pp1/2pq4/5B2/8/7P/PPP3Q1/1K3R1R b - - 0 28,a8d8 f1d1 d6e7 h1g1 g7g6 f5g6 f7g6 g2g6 g8h8 d1d7 f8f1 g1f1
6hOai,3r1b2/2r3pk/p5Qp/1p2N2R/P1p5/8/1q3PPP/5RK1 b - - 1 32,h7g8 e5g4 g8h8 h5h6 g7h6 g4f6 b2f6 g6f6
6heQa,r6r/2k4q/1p5b/pQppN3/3Pn1R1/2P1P3/PP6/2K3R1 b - - 17 36,c7b7 g4g6 e4d6 b5c6
6hhiN,6k1/1p3Rp1/7p/3pP2n/7q/3PQ2P/PrrB1RP1/6K1 b - - 1 23,c2d2 f7f8 g8h7 f2d2 d5d4 e3e2
6hqfc,8/1p2q1k1/4n1p1/NP6/6Qp/P5bP/6K1/5R2 w - - 6 44,g4f3 e6f4 g2h1 e7e6 f3c3 g7h7
6huMA,2r5/q3kpQp/4p1pP/p3P3/4PP2/1bN5/1P1p2PK/R7 w - - 4 34,g7h7 a7f2 h7g7 f2h4 h2g1 h4e1
6hvgX,r1bq1bnr/ppp1p1p1/4n3/5k1p/4RB2/2NB1PPN/PP5P/5K1R b - - 0 16,b7b5 e4e5 f5f6 e5f5 f6g6 f5g5 g6f7 d3g6 f7f6 c3e4
6hz6c,7k/pb4pp/1p6/3q1p2/3PrPr1/1P3N1K/P2Q2PP/4R1R1 w - - 7 31,e1e4 d5f7 g2g3 f7h5 h3g2 f5e4
6hzoC,8/8/p2Q4/6p1/p4kN1/1b5P/6PK/q7 b - - 3 51,f4e4 g4f2 e4e3 d6d3
6i4nd,8/6pp/p2k4/1p3p2/3K1P2/P6P/1P4P1/8 b - - 0 33,h7h6 h3h4 a6a5 h4h5 a5a4 g2g3 d6c6 d4e5 c6c5 e5f5 c5c4 f5g6
6i8ob,r4rk1/3qbpp1/2pp3P/pN5n/1p1NP2B/1P1P3P/1PPQ1P2/4K1R1 b - - 0 20,e7h4 h6g7 h5g7 d4f5
6iDQh,5K2/4Q3/2k1P3/p2q4/5p2/P7/8/8 b - - 3 55,d5f5 e7f7 f5e5 f7g6 e5d6 f8f7
6iVFB,r2q1r2/3n3k/p1pp3N/1p2p1R1/4P3/1PbP1P1P/P1P2P1K/1RQ5 b - - 0 23,f8f3 g5h5 h7g6 h6f5 f3f4 h5h6
6ictY,4r1kB/3n1p1p/p1Qp4/1p3qP1/1P3P2/P7/2P4P/R4RK1 w - - 6 26,c6d6 f5g4 g1h1 e8e2 d6c6 g4h4 c6g2 e2g2
6ikQA,r3r1k1/ppp2pp1/2nq3p/2b2b2/3p1P1Q/3BBN2/PPP3PP/RN2R1K1 b - - 0 14,e8e3 d3f5 d4d3 g1h1 e3f3 g2f3
6ioJm,4k3/Q1R1p2p/3p2p1/Pq1P4/4r3/7P/6PK/8 w - - 0 42,a5a6 b5b2 a7g1 b2e5 h2h1 e4e1 a6a7 e1g1
6iu16,8/pp6/2p1kp2/3p1r2/3P1pKP/5R2/PP6/8 b - - 0 36,b7b6 f3f1 f5g5 h4g5
6ivOv,r2k3N/ppp2Qpp/8/4p3/2pnn1bq/3P4/PPP3PP/RNB3KR w - - 3 13,f7d5 d8e7 d5e5 e7f8 e5e4 d4e2 g1f1 a8e8
6iwd4,r3r1k1/pbNp1ppp/1p6/4n2n/5P1q/3B4/PP2N1PP/R2Q1RK1 w - - 0 17,c7a8 e5g4 h2h3 b7g2
6iyAy,r5k1/pb3r2/1ppp1p2/5R1Q/2P1PN2/3P3P/Pq4P1/7K b - - 1 26,b2c1 h1h2 f7g7 f4e6 a8f8 e6f8 g8f8 e4e5 d6e5 f5f6
6j9mr,r3k1r1/pp3pB1/2p4p/5b2/1bB4q/1P2PP2/P5PP/R1Q2RK1 w q - 1 18,g7d4 b4d6 f3f4 g8g2 g1g2 f5e4 g2g1 e8c8 f1f2 h4h3
6jCJc,r1b5/p1p4k/1p1p2p1/3Pp3/2P4q/5rN1/PP1Q4/R2K1BR1 w - - 0 21,g1h1 h4h1 g3h1 f3f1 d1e2 f1a1 h1f2 a1g1
6jTs5,7k/P5p1/8/1q6/4Qb1P/1P3P2/P3K3/2r3RR w - - 1 40,e4d3 c1c2 e2e1 b5e5 e1f1 e5a1 d3d1 a1d1
6jWoJ,QN5r/8/3Q4/1pPp2q1/3b4/4k3/1K6/8 w - - 0 53,b2a3 g5g2 a3b4 g2b2
6jbVL,8/5p2/5kpp/8/6KP/8/5PP1/8 b - - 2 53,h6h5 g4f4 f6g7 f4e5 f7f6 e5e6 g6g5 g2g3 g5g4 e6e7
6jccf,6k1/6pp/1b2p3/p2qP3/3p1P2/1PrR2P1/3Q3P/R5K1 w - - 6 28,a1c1 d5c6 c1d1 c3c2
6jfVu,3q2k1/Q5p1/2b3Bp/1pBpbP2/2p1p3/2P4P/1P4P1/6K1 b - - 5 38,d8b8 a7e7 e5f6 e7e6 g8h8 e6c6
6jgHx,r2qk2r/p2p1pb1/1pn5/1Bpb2N1/4N1p1/4P3/P1Q2PP1/1R3RK1 b kq - 0 18,c6b4 b1b4 c5b4 f1d1
6jrcc,1r3rk1/p3q2p/4p1b1/5p2/2pn1P2/bPN3PQ/P1PP2B1/BK2R2R w - - 0 24,c3d5 e7c5 e1e6 d4e6
6k4lD,1k1r4/pb3Q2/5p2/8/2N1q3/1P2P1P1/P5PR/4B1K1 w - - 6 29,c4a5 e4e3 g1f1 b7e4 a5c6 e4c6 f7c4 c6e4
6kFKN,r2q1k1r/1bp1n3/p2bPnpp/1p2p3/8/1BN1B2Q/PPP2PPP/2KR1R2 b - - 3 18,c7c5 f2f4 e5e4 f4f5
6kONm,5k2/1BQn2p1/3Pbp1r/4p3/2p5/4q1P1/PP3R1P/3R2K1 w - - 1 28,b7c8 h6h2 c7d8 f8f7 d1d2 h2f2 d2f2 e3e1 g1g2 e6d5
6kOxC,1k4rr/pp3p2/4p3/2Q5/4b2q/6RP/PPP2PP1/5RK1 b - - 2 24,g8g3 c5e5 b8a8 f2g3 h4h7 f1f4
6kRav,r2qr1k1/pppb1pb1/2np1n1p/3N2p1/2BNP3/2P3B1/PP3PPP/R2QR1K1 w - - 4 15,d1b3 c6a5 d5f6 d8f6 b3b4 b7b6
6kWK1,7k/2Q3b1/1P5p/4p2p/2Ppq3/6P1/5P1K/8 b - - 4 40,e4f3 h2g1 h8h7 b6b7 h5h4 b7b8q h4g3 b8b1
6kft1,5Q2/6Qp/2q5/8/3p4/2k1P3/5PKP/1q6 w - - 1 61,f8f3 b1g6 g7g6 c6g6 g2f1 g6b1
6khxq,8/7k/5P2/3p2K1/2pP4/p1r5/R1P5/8 b - - 1 50,h7g8 g5f4 g8f7 f4e5 c3g3 e5d5
6knLJ,8/6p1/3k1pK1/2p5/7P/1P6/8/8 b - - 1 48,d6d5 h4h5 f6f5 g6f5 d5d4 f5e6 c5c4 b3c4
6l4YD,8/2p3pk/Q1Pr1p2/P3p3/4P2p/2P2P1P/1r4PK/8 w - - 1 34,a6c4 d6d1 c4f7 h7h6 f7f8 d1d2 f8h8 h6g6
6l4u9,6RQ/ppp1k3/2n2p2/3p4/P2P4/2P1q3/KPB5/5q2 b - - 1 40,c6b4 c3b4 e7d6 g8d8 d6c6 d8e8 f1c4 a2a1
6lDPo,r4rk1/1R3ppp/8/p7/P1B3b1/q2PQ3/6PP/4R1K1 b - - 0 23,a3a4 b7f7 f8f7 e3e4
6lEJr,4R3/5k2/3K3p/7P/3b4/8/6p1/8 w - - 6 83,e8e7 f7f6 e7e1 f6g5 d6d5 d4f2 e1c1 g5h5 d5e4 h5g4
6lKdZ,Q7/5pbk/P1p3pp/1p2p3/8/4B1PP/1q3P2/6K1 b - - 0 35,b2a1 g1g2 b5b4 a6a7 b4b3 e3c1
6lMiZ,2R5/6pp/8/6P1/3p4/3k3P/2p4r/4RK2 w - - 1 51,c8c7 d3d2 e1e7 d4d3 e7g7 h2h3
6lNCC,8/4b3/4PpQp/8/5kP1/2p5/1q3P1P/6K1 b - - 2 37,f4f3 g6d3 f3g4 f2f3 g4g5 h2h4 g5f4 d3e4 f4g3 e4g4
6lQdg,r4k2/3b2n1/2n3Q1/pp1Pr3/2p4p/P1P4P/1PBNqPPR/R5K1 w - - 3 30,d5c6 e2d2 g6f6 f8g8 h2h1 e5e6
6lRqi,8/3R4/6p1/5p2/1p3P2/k1n3P1/p6P/K7 w - - 2 47,d7a7 c3a4 a7a4 a3a4 a1a2 a4b5 h2h3 b5c4
6lZYh,r1bqrbk1/1p4p1/p3p1P1/3pnp2/3P4/P1NBB3/1P1Q1P2/R3K2R w KQ - 0 20,d3f5 e5f3 e1e2 f3d2 h1h5 d2f3
6laKS,1r1q1r1k/3n3p/3pQPp1/pppPpn2/4N2P/PP1PP3/1B3P2/R3K1R1 w Q - 1 24,e4d6 b8b6 d6f5 b6e6
6lb9e,5r2/3P2bk/p5pp/1pR1p3/8/PP2QPqr/1B4P1/3R3K w - - 0 35,g2h3 g3h3 h1g1 h3g3 g1f1 f8f3 e3f3 g3f3
6ljPp,8/3Pk3/4p3/1p2K2p/2p3p1/P1P3P1/7P/8 w - - 1 38,d7d8q e7d8 e5d4 e6e5 d4e5 d8c7 e5f5 c7b6 f5g6 b6a5 g6h5 a5a4 h5g4 a4a3 h2h4 b5b4 h4h5 b4c3
6llDh,3r1rk1/2q2pp1/7p/p1p1PP2/Pb1B4/1P6/2R3PP/3Q1RK1 w - - 1 26,f5f6 c7d7 f6g7 g8g7 d1h5 d7d4
6m8qJ,8/7p/4p3/2k2pp1/6P1/1P3P2/2K4P/8 w - - 1 38,c2c3 f5f4 b3b4 c5d5 c3d3 e6e5 d3c3 e5e4 f3e4 d5e4
6mE9A,7R/R7/6p1/6kp/2p1r3/3n2P1/1P4P1/6K1 w - - 2 42,a7a6 e4e1 g1h2 d3f2 g3g4 f2g4 h2h3 e1e3 g2g3 e3e2 a6a5 g5f6
6mPXV,r1b1k1r1/pp2ppbp/2np3p/qB6/8/2N2N1P/PPPQ1PP1/R3R1K1 b q - 1 14,c8h3 b5c6 b7c6 d2d6
6mYdg,r1bk2r1/4n3/3b1Q2/pp2pPN1/3qP3/3p2pP/PP1B2B1/2R4K b - - 3 24,a8a6 d2a5 d6c7 g5e6 a6e6 a5c7 d8e8 f5e6
6mjZ5,6k1/1p3p2/2p2Pp1/p2b2PP/8/2P1B1Q1/q5PK/8 b - - 0 36,g6h5 c3c4 d5g2 g3b8 g8h7 g5g6 h7g6 b8f4 g2d5 e3d2 a2d2 f4d2
6mmnq,8/6p1/3k1p1p/1ppp1P2/p2P2P1/PPP4P/2K5/8 b - - 0 34,a4b3 c2b3 d6c6 a3a4 c6b6 a4a5
6mofa,1k3r1r/p1pqbp2/Qn2p3/1P2p3/2PPN1p1/6P1/P6P/R1B1R1K1 w - - 0 25,e4c5 d7d4 c1e3 d4e3 e1e3 e7c5 a1e1 f8d8
6mpXP,r1b2rk1/ppp1qppN/2n4n/3pP2Q/5B2/3B3P/PbP3P1/RN3R1K b - - 0 14,b2a1 f4h6 e7e5 h6g5 f7f5 h7f8
6n6fJ,8/4b3/R2PP1pk/2p4p/2r5/5P2/4K3/8 b - - 0 54,c4c2 e2d3 c2b2 d6e7 b2b8 d3e4 b8e8 e4e5
6n9Js,r4rk1/4R3/p1b3p1/1n2p2p/4Nq2/2P2R1Q/1nB2PP1/6K1 b - - 5 33,f4c1 g1h2 f8f3 h3e6 g8f8 e7h7 c1f4 h2g1
6nSSG,1R4k1/p1r4p/2r1q1p1/Q2pN3/P2PnP2/2p1P3/7P/5RK1 b - - 1 34,c7c8 f4f5 g6f5 e5c6 c8b8 c6b8
6nYy0,8/1B6/PPbk2p1/2pp1p2/7p/5P1P/5K2/8 b - - 0 41,c5c4 b7c8 c4c3 f2e2
6nbRl,8/8/8/5N1p/5Pk1/K7/8/8 w - - 1 66,f5g7 h5h4 f4f5 g4g5 a3b3 g5f6 g7h5 f6f5 b3c3 f5g4 c3d3 h4h3 d3e4 h3h2
6nrDe,8/5nk1/N5p1/4ppP1/2Pp4/3P1Q2/PP2K3/2q4B w - - 2 41,b2b4 e5e4 f3g3 f5f4 g3f2 e4e3
6o9VZ,2rr2k1/p4p1p/2b1pnpb/7q/2PP4/5N1P/3NQPP1/B1RR2K1 w - - 1 29,e2e5 h5e5 f3e5 c6a4
6oKHm,8/8/k7/p6K/Npp1B1p1/n5P1/7P/8 w - - 2 48,h5g4 a6b5 h2h4 b5a4 h4h5 c4c3 h5h6 a3c4 h6h7 c4e5 g4g5 e5f7 g5f6 f7h8 f6g7 b4b3 g7h8 c3c2 h8g7 c2c1q
6oc3U,7r/5pk1/p3pbp1/1p1p4/5PN1/6P1/qP1R2K1/4Q3 b - - 3 34,h8h5 g4f6 g7f6 g3g4 h5h7 d2c2
6ogxI,5K2/1pp5/3p4/1P1P4/2Pk4/8/8/8 w - - 1 50,f8e7 b7b6 e7d7 d4c4
6p33O,r2k3r/2b3q1/3p1p2/6P1/8/3B3p/PP1BQPbP/4R1K1 b - - 0 29,f6g5 e2e6 g2c6 d2c3 h8h6 e6f5 g7g8 d3c4
6p93l,r3r3/4b1k1/1qp1pn1p/1p1pB1p1/1P1P4/3BP3/2Q2PPP/1R3K2 b - - 3 26,a8a4 d3h7 e8h8 e5f6 e7f6 c2g6 g7f8 g6f6
6pJ9g,7k/3Q2p1/1p3r2/6r1/PP4P1/6K1/8/8 b - - 0 54,f6g6 g3f4 h8h7 d7d1
6pOx9,1r5k/pNr4p/P1p1p3/5p2/2Pq4/3n2QP/6B1/R3R2K w - - 0 31,e1e6 f5f4 g3f3 d4a1
6pTyQ,2rq1rk1/p1pp3p/1p2p1P1/8/4B3/8/PPPQ1nP1/2KR3R b - - 0 18,f2d1 g6g7 f8f2 d2h6 g8f7 h6h5
6pauA,2R5/5pk1/2P5/5rp1/6Rp/7P/2r3PK/8 w - - 2 44,c6c7 c2c1 c8b8 f5f1 g4g5 g7h6 g5h5 h6h5
6pd9i,6rr/2p2k2/p1n5/1pP2q2/P2Ppp2/6RP/1P4K1/1B1Q2R1 w - - 1 33,g3g8 h8g8 g2h2 g8g1 d1g1 f4f3 g1g4 f5g4 h3g4 e4e3
6pkdL,r2q2r1/1p1kbp1p/p1bp4/2pn4/8/1P3N2/PBPP1PPP/RN1QR1K1 w - - 2 13,b1c3 g8g2 g1g2 d8g8 g2f1 d5f4 e1e7 d7e7 f3h4 c6g2
